name,x_position,y_position,sample,ratio,rendering_time
TeeglasFX_27,2,2,10,1,1.2056291103363037
TeeglasFX_27,2,3,10,1,0.8931467533111572
TeeglasFX_27,3,0,10,1,0.3910355567932129
TeeglasFX_27,3,1,10,1,0.4216890335083008
TeeglasFX_27,3,2,10,1,0.7737159729003906
TeeglasFX_27,3,3,10,1,0.3732569217681885
TeeglasFX_27,0,0,20,1,0.7959980964660645
TeeglasFX_27,0,1,20,1,0.8904459476470947
TeeglasFX_27,0,2,20,1,1.5228474140167236
TeeglasFX_27,0,3,20,1,0.820199728012085
TeeglasFX_27,1,0,20,1,2.190490484237671
TeeglasFX_27,1,1,20,1,2.187225818634033
TeeglasFX_27,1,2,20,1,2.269127368927002
TeeglasFX_27,1,3,20,1,1.6618690490722656
TeeglasFX_27,2,0,20,1,2.1286332607269287
TeeglasFX_27,2,1,20,1,2.2375810146331787
TeeglasFX_27,2,2,20,1,2.4291226863861084
TeeglasFX_27,2,3,20,1,1.795945405960083
TeeglasFX_27,3,0,20,1,0.7991251945495605
TeeglasFX_27,3,1,20,1,0.8583674430847168
TeeglasFX_27,3,2,20,1,1.562943696975708
TeeglasFX_27,3,3,20,1,0.7528772354125977
TeeglasFX_27,0,0,30,1,1.2143690586090088
TeeglasFX_27,0,1,30,1,1.318838119506836
TeeglasFX_27,0,2,30,1,2.299957036972046
TeeglasFX_27,0,3,30,1,1.2244126796722412
TeeglasFX_27,1,0,30,1,3.281226634979248
TeeglasFX_27,1,1,30,1,3.306133508682251
TeeglasFX_27,1,2,30,1,3.3920695781707764
TeeglasFX_27,1,3,30,1,2.5088493824005127
TeeglasFX_27,2,0,30,1,3.1889185905456543
TeeglasFX_27,2,1,30,1,3.360476493835449
TeeglasFX_27,2,2,30,1,3.6342899799346924
TeeglasFX_27,2,3,30,1,2.6902425289154053
TeeglasFX_27,3,0,30,1,1.2026638984680176
TeeglasFX_27,3,1,30,1,1.2897026538848877
TeeglasFX_27,3,2,30,1,2.3503530025482178
TeeglasFX_27,3,3,30,1,1.1322753429412842
TeeglasFX_27,0,0,40,1,1.6095623970031738
TeeglasFX_27,0,1,40,1,1.7487297058105469
TeeglasFX_27,0,2,40,1,3.0312235355377197
TeeglasFX_27,0,3,40,1,1.632460117340088
TeeglasFX_27,1,0,40,1,4.374526023864746
TeeglasFX_27,1,1,40,1,4.424907207489014
TeeglasFX_27,1,2,40,1,4.521116733551025
TeeglasFX_27,1,3,40,1,3.32820463180542
TeeglasFX_27,2,0,40,1,4.218976020812988
TeeglasFX_27,2,1,40,1,4.482280969619751
TeeglasFX_27,2,2,40,1,4.856417417526245
TeeglasFX_27,2,3,40,1,3.60512638092041
TeeglasFX_27,3,0,40,1,1.6119284629821777
TeeglasFX_27,3,1,40,1,1.716052532196045
TeeglasFX_27,3,2,40,1,3.1263883113861084
TeeglasFX_27,3,3,40,1,1.5128028392791748
TeeglasFX_27,0,0,50,1,2.0234596729278564
TeeglasFX_27,0,1,50,1,2.226496458053589
TeeglasFX_27,0,2,50,1,3.799917221069336
TeeglasFX_27,0,3,50,1,2.051225185394287
TeeglasFX_27,1,0,50,1,5.4526660442352295
TeeglasFX_27,1,1,50,1,5.530407190322876
TeeglasFX_27,1,2,50,1,5.659239768981934
TeeglasFX_27,1,3,50,1,4.163403034210205
TeeglasFX_27,2,0,50,1,5.311046123504639
TeeglasFX_27,2,1,50,1,5.629517316818237
TeeglasFX_27,2,2,50,1,6.046085834503174
TeeglasFX_27,2,3,50,1,4.504205703735352
TeeglasFX_27,3,0,50,1,2.013888359069824
TeeglasFX_27,3,1,50,1,2.150498867034912
TeeglasFX_27,3,2,50,1,3.9100418090820312
TeeglasFX_27,3,3,50,1,1.8900070190429688
TeeglasFX_27,0,0,100,1,4.0432350635528564
TeeglasFX_27,0,1,100,1,4.363520860671997
TeeglasFX_27,0,2,100,1,7.622953176498413
TeeglasFX_27,0,3,100,1,4.114004850387573
TeeglasFX_27,1,0,100,1,10.955732822418213
TeeglasFX_27,1,1,100,1,11.023277521133423
TeeglasFX_27,1,2,100,1,11.296473026275635
TeeglasFX_27,1,3,100,1,8.401861429214478
TeeglasFX_27,2,0,100,1,10.647913455963135
TeeglasFX_27,2,1,100,1,11.261135339736938
TeeglasFX_27,2,2,100,1,12.13630747795105
TeeglasFX_27,2,3,100,1,9.062607765197754
TeeglasFX_27,3,0,100,1,4.051340341567993
TeeglasFX_27,3,1,100,1,4.288998603820801
TeeglasFX_27,3,2,100,1,7.8307366371154785
TeeglasFX_27,3,3,100,1,3.7999138832092285
TeeglasFX_27,0,0,200,1,8.264818668365479
TeeglasFX_27,0,1,200,1,9.019208431243896
TeeglasFX_27,0,2,200,1,15.29163408279419
TeeglasFX_27,0,3,200,1,8.222130537033081
TeeglasFX_27,1,0,200,1,21.979737281799316
TeeglasFX_27,1,1,200,1,22.04272985458374
TeeglasFX_27,1,2,200,1,22.77273726463318
TeeglasFX_27,1,3,200,1,16.76213574409485
TeeglasFX_27,2,0,200,1,21.3497633934021
TeeglasFX_27,2,1,200,1,22.606281995773315
TeeglasFX_27,2,2,200,1,24.362426280975342
TeeglasFX_27,2,3,200,1,18.130292892456055
TeeglasFX_27,3,0,200,1,8.208183765411377
TeeglasFX_27,3,1,200,1,8.700719356536865
TeeglasFX_27,3,2,200,1,15.68731164932251
TeeglasFX_27,3,3,200,1,7.646582841873169
TeeglasFX_27,0,0,300,1,12.256249904632568
TeeglasFX_27,0,1,300,1,13.289310455322266
TeeglasFX_27,0,2,300,1,23.15721321105957
TeeglasFX_27,0,3,300,1,12.368730545043945
TeeglasFX_27,1,0,300,1,33.130412578582764
TeeglasFX_27,1,1,300,1,33.51023626327515
TeeglasFX_27,1,2,300,1,33.99765086174011
TeeglasFX_27,1,3,300,1,25.268834352493286
TeeglasFX_27,2,0,300,1,32.21377658843994
TeeglasFX_27,2,1,300,1,33.90407848358154
TeeglasFX_27,2,2,300,1,36.54706883430481
TeeglasFX_27,2,3,300,1,27.24385929107666
TeeglasFX_27,3,0,300,1,12.299270391464233
TeeglasFX_27,3,1,300,1,12.99504566192627
TeeglasFX_27,3,2,300,1,23.51738452911377
TeeglasFX_27,3,3,300,1,11.397784948348999
TeeglasFX_27,0,0,400,1,16.456519842147827
TeeglasFX_27,0,1,400,1,17.67910599708557
TeeglasFX_27,0,2,400,1,30.54403591156006
TeeglasFX_27,0,3,400,1,16.580347537994385
TeeglasFX_27,1,0,400,1,44.094480991363525
TeeglasFX_27,1,1,400,1,44.643248558044434
TeeglasFX_27,1,2,400,1,45.49427556991577
TeeglasFX_27,1,3,400,1,33.831695795059204
TeeglasFX_27,2,0,400,1,42.67763113975525
TeeglasFX_27,2,1,400,1,45.450945138931274
TeeglasFX_27,2,2,400,1,48.99548888206482
TeeglasFX_27,2,3,400,1,36.420191049575806
TeeglasFX_27,3,0,400,1,16.340270042419434
TeeglasFX_27,3,1,400,1,17.2559974193573
TeeglasFX_27,3,2,400,1,31.369820833206177
TeeglasFX_27,3,3,400,1,15.214406728744507
TeeglasFX_27,0,0,500,1,20.53961181640625
TeeglasFX_27,0,1,500,1,22.21778702735901
TeeglasFX_27,0,2,500,1,38.42510509490967
TeeglasFX_27,0,3,500,1,20.69182062149048
TeeglasFX_27,1,0,500,1,54.96152138710022
TeeglasFX_27,1,1,500,1,55.738441944122314
TeeglasFX_27,1,2,500,1,56.57411193847656
TeeglasFX_27,1,3,500,1,42.041768074035645
TeeglasFX_27,2,0,500,1,53.56583619117737
TeeglasFX_27,2,1,500,1,56.68040442466736
TeeglasFX_27,2,2,500,1,61.04287052154541
TeeglasFX_27,2,3,500,1,45.5714476108551
TeeglasFX_27,3,0,500,1,20.50981903076172
TeeglasFX_27,3,1,500,1,21.759424448013306
TeeglasFX_27,3,2,500,1,39.51622247695923
TeeglasFX_27,3,3,500,1,18.9838969707489
TeeglasFX_27,0,0,1000,1,41.2083945274353
TeeglasFX_27,0,1,1000,1,44.32235550880432
TeeglasFX_27,0,2,1000,1,76.93033385276794
TeeglasFX_27,0,3,1000,1,41.48141002655029
TeeglasFX_27,1,0,1000,1,110.25877857208252
TeeglasFX_27,1,1,1000,1,111.05318212509155
TeeglasFX_27,1,2,1000,1,113.62925744056702
TeeglasFX_27,1,3,1000,1,84.25805854797363
TeeglasFX_27,2,0,1000,1,107.52286291122437
TeeglasFX_27,2,1,1000,1,113.63560938835144
TeeglasFX_27,2,2,1000,1,122.38069939613342
TeeglasFX_27,2,3,1000,1,90.91184282302856
TeeglasFX_27,3,0,1000,1,40.96458864212036
TeeglasFX_27,3,1,1000,1,43.22270584106445
TeeglasFX_27,3,2,1000,1,78.81075191497803
TeeglasFX_27,3,3,1000,1,38.040759325027466
TeeglasFX_27,0,0,2000,1,81.77875351905823
TeeglasFX_27,0,0,2000,2,21.167659044265747
TeeglasFX_27,0,0,2000,4,6.645899057388306
TeeglasFX_27,0,0,2000,5,5.291665554046631
TeeglasFX_27,0,0,2000,8,2.0602877140045166
TeeglasFX_27,0,1,2000,1,89.463383436203
TeeglasFX_27,0,1,2000,2,23.44938826560974
TeeglasFX_27,0,1,2000,4,7.258417129516602
TeeglasFX_27,0,1,2000,5,5.532304286956787
TeeglasFX_27,0,1,2000,8,2.339738130569458
TeeglasFX_27,0,2,2000,1,152.75601959228516
TeeglasFX_27,0,2,2000,2,39.676929235458374
TeeglasFX_27,0,2,2000,4,11.030958414077759
TeeglasFX_27,0,2,2000,5,7.565249681472778
TeeglasFX_27,0,2,2000,8,5.377634763717651
TeeglasFX_27,0,3,2000,1,82.23710775375366
TeeglasFX_27,0,3,2000,2,20.92135524749756
TeeglasFX_27,0,3,2000,4,7.289004325866699
TeeglasFX_27,0,3,2000,5,6.6349546909332275
TeeglasFX_27,0,3,2000,8,3.6167125701904297
TeeglasFX_27,1,0,2000,1,219.02445340156555
TeeglasFX_27,1,0,2000,2,55.5863037109375
TeeglasFX_27,1,0,2000,4,15.871213674545288
TeeglasFX_27,1,0,2000,5,12.084543228149414
TeeglasFX_27,1,0,2000,8,5.761104583740234
TeeglasFX_27,1,1,2000,1,220.27571630477905
TeeglasFX_27,1,1,2000,2,57.002793073654175
TeeglasFX_27,1,1,2000,4,15.95602560043335
TeeglasFX_27,1,1,2000,5,12.835437536239624
TeeglasFX_27,1,1,2000,8,4.983854055404663
TeeglasFX_27,1,2,2000,1,228.02560138702393
TeeglasFX_27,1,2,2000,2,58.43758535385132
TeeglasFX_27,1,2,2000,4,15.894724369049072
TeeglasFX_27,1,2,2000,5,10.798914194107056
TeeglasFX_27,1,2,2000,8,6.541661739349365
TeeglasFX_27,1,3,2000,1,168.45221376419067
TeeglasFX_27,1,3,2000,2,43.067503452301025
TeeglasFX_27,1,3,2000,4,13.000074863433838
TeeglasFX_27,1,3,2000,5,7.873751401901245
TeeglasFX_27,1,3,2000,8,5.672287702560425
TeeglasFX_27,2,0,2000,1,213.73124194145203
TeeglasFX_27,2,0,2000,2,55.020578384399414
TeeglasFX_27,2,0,2000,4,15.915565490722656
TeeglasFX_27,2,0,2000,5,12.508432149887085
TeeglasFX_27,2,0,2000,8,5.813339948654175
TeeglasFX_27,2,1,2000,1,225.00296115875244
TeeglasFX_27,2,1,2000,2,58.21918773651123
TeeglasFX_27,2,1,2000,4,16.53611707687378
TeeglasFX_27,2,1,2000,5,12.577198505401611
TeeglasFX_27,2,1,2000,8,5.413642168045044
TeeglasFX_27,2,2,2000,1,244.41620063781738
TeeglasFX_27,2,2,2000,2,63.11676740646362
TeeglasFX_27,2,2,2000,4,17.9767804145813
TeeglasFX_27,2,2,2000,5,12.223853349685669
TeeglasFX_27,2,2,2000,8,5.899594783782959
TeeglasFX_27,2,3,2000,1,181.88524436950684
TeeglasFX_27,2,3,2000,2,46.95046424865723
TeeglasFX_27,2,3,2000,4,12.788519382476807
TeeglasFX_27,2,3,2000,5,7.92752742767334
TeeglasFX_27,2,3,2000,8,5.547215700149536
TeeglasFX_27,3,0,2000,1,81.4877257347107
TeeglasFX_27,3,0,2000,2,20.625909090042114
TeeglasFX_27,3,0,2000,4,6.231352806091309
TeeglasFX_27,3,0,2000,5,4.882791519165039
TeeglasFX_27,3,0,2000,8,2.7260730266571045
TeeglasFX_27,3,1,2000,1,86.12124013900757
TeeglasFX_27,3,1,2000,2,22.398791551589966
TeeglasFX_27,3,1,2000,4,6.08922004699707
TeeglasFX_27,3,1,2000,5,4.716322660446167
TeeglasFX_27,3,1,2000,8,2.9091644287109375
TeeglasFX_27,3,2,2000,1,157.4161982536316
TeeglasFX_27,3,2,2000,2,39.613152742385864
TeeglasFX_27,3,2,2000,4,10.991669416427612
TeeglasFX_27,3,2,2000,5,7.757289409637451
TeeglasFX_27,3,2,2000,8,5.154602766036987
TeeglasFX_27,3,3,2000,1,75.70611524581909
TeeglasFX_27,3,3,2000,2,19.47312068939209
TeeglasFX_27,3,3,2000,4,5.99993109703064
TeeglasFX_27,3,3,2000,5,5.164526462554932
TeeglasFX_27,3,3,2000,8,3.4893081188201904
fishy_cat,0,0,10,1,6.0205981731414795
fishy_cat,0,1,10,1,5.480809926986694
fishy_cat,0,2,10,1,4.4748594760894775
fishy_cat,0,3,10,1,4.2236902713775635
fishy_cat,1,0,10,1,6.111278295516968
fishy_cat,1,1,10,1,5.589597702026367
fishy_cat,1,2,10,1,4.341089725494385
fishy_cat,1,3,10,1,4.196939706802368
fishy_cat,2,0,10,1,6.169677734375
fishy_cat,2,1,10,1,7.6066203117370605
fishy_cat,2,2,10,1,6.0144126415252686
fishy_cat,2,3,10,1,4.084686517715454
fishy_cat,3,0,10,1,5.762491464614868
fishy_cat,3,1,10,1,5.245710134506226
fishy_cat,3,2,10,1,4.4477245807647705
fishy_cat,3,3,10,1,4.306307315826416
fishy_cat,0,0,20,1,7.637897968292236
fishy_cat,0,1,20,1,7.422382593154907
fishy_cat,0,2,20,1,4.750122785568237
fishy_cat,0,3,20,1,4.905555009841919
fishy_cat,1,0,20,1,8.13472604751587
fishy_cat,1,1,20,1,7.761277914047241
fishy_cat,1,2,20,1,5.162966251373291
fishy_cat,1,3,20,1,5.197801113128662
fishy_cat,2,0,20,1,8.508814096450806
fishy_cat,2,1,20,1,11.573101282119751
fishy_cat,2,2,20,1,7.896747589111328
fishy_cat,2,3,20,1,4.549548149108887
fishy_cat,3,0,20,1,8.11670970916748
fishy_cat,3,1,20,1,6.918968915939331
fishy_cat,3,2,20,1,5.3383238315582275
fishy_cat,3,3,20,1,4.553616523742676
fishy_cat,0,0,30,1,9.40627670288086
fishy_cat,0,1,30,1,9.54521107673645
fishy_cat,0,2,30,1,5.527301788330078
fishy_cat,0,3,30,1,5.127474546432495
fishy_cat,1,0,30,1,10.204384803771973
fishy_cat,1,1,30,1,9.359720468521118
fishy_cat,1,2,30,1,6.189763784408569
fishy_cat,1,3,30,1,5.217950105667114
fishy_cat,2,0,30,1,10.80202054977417
fishy_cat,2,1,30,1,15.89840817451477
fishy_cat,2,2,30,1,10.096120357513428
fishy_cat,2,3,30,1,5.4575464725494385
fishy_cat,3,0,30,1,10.218342781066895
fishy_cat,3,1,30,1,8.424503087997437
fishy_cat,3,2,30,1,6.103694200515747
fishy_cat,3,3,30,1,4.968960285186768
fishy_cat,0,0,40,1,11.47961974143982
fishy_cat,0,1,40,1,10.782116174697876
fishy_cat,0,2,40,1,6.108847379684448
fishy_cat,0,3,40,1,5.530633926391602
fishy_cat,1,0,40,1,12.603030920028687
fishy_cat,1,1,40,1,11.619087934494019
fishy_cat,1,2,40,1,6.706502914428711
fishy_cat,1,3,40,1,5.586107969284058
fishy_cat,2,0,40,1,13.376142740249634
fishy_cat,2,1,40,1,19.21929621696472
fishy_cat,2,2,40,1,12.243015766143799
fishy_cat,2,3,40,1,5.5059075355529785
fishy_cat,3,0,40,1,12.375449657440186
fishy_cat,3,1,40,1,9.968743085861206
fishy_cat,3,2,40,1,6.5206615924835205
fishy_cat,3,3,40,1,5.7507922649383545
fishy_cat,0,0,50,1,13.425828456878662
fishy_cat,0,1,50,1,12.390391826629639
fishy_cat,0,2,50,1,6.381042003631592
fishy_cat,0,3,50,1,5.903364419937134
fishy_cat,1,0,50,1,14.30727219581604
fishy_cat,1,1,50,1,12.86743450164795
fishy_cat,1,2,50,1,7.4750049114227295
fishy_cat,1,3,50,1,6.193655729293823
fishy_cat,2,0,50,1,15.629339456558228
fishy_cat,2,1,50,1,22.939206838607788
fishy_cat,2,2,50,1,14.009406328201294
fishy_cat,2,3,50,1,5.954573392868042
fishy_cat,3,0,50,1,14.790059089660645
fishy_cat,3,1,50,1,10.895005464553833
fishy_cat,3,2,50,1,7.424514293670654
fishy_cat,3,3,50,1,5.70732855796814
fishy_cat,0,0,100,1,22.55653190612793
fishy_cat,0,1,100,1,21.125808000564575
fishy_cat,0,2,100,1,8.685620069503784
fishy_cat,0,3,100,1,7.735856294631958
fishy_cat,1,0,100,1,24.46544599533081
fishy_cat,1,1,100,1,22.256046295166016
fishy_cat,1,2,100,1,10.742913484573364
fishy_cat,1,3,100,1,7.914897680282593
fishy_cat,2,0,100,1,27.11150050163269
fishy_cat,2,1,100,1,41.90000367164612
fishy_cat,2,2,100,1,24.23939347267151
fishy_cat,2,3,100,1,7.817691802978516
fishy_cat,3,0,100,1,24.985591888427734
fishy_cat,3,1,100,1,18.10431671142578
fishy_cat,3,2,100,1,10.663040399551392
fishy_cat,3,3,100,1,7.721436977386475
fishy_cat,0,0,200,1,41.5109326839447
fishy_cat,0,1,200,1,37.92174410820007
fishy_cat,0,2,200,1,13.71223258972168
fishy_cat,0,3,200,1,12.069563150405884
fishy_cat,1,0,200,1,45.40553665161133
fishy_cat,1,1,200,1,39.78357648849487
fishy_cat,1,2,200,1,17.445110082626343
fishy_cat,1,3,200,1,11.928243398666382
fishy_cat,2,0,200,1,50.05237030982971
fishy_cat,2,1,200,1,79.39441585540771
fishy_cat,2,2,200,1,44.48611783981323
fishy_cat,2,3,200,1,11.706135511398315
fishy_cat,3,0,200,1,46.28900384902954
fishy_cat,3,1,200,1,32.330265045166016
fishy_cat,3,2,200,1,17.326471090316772
fishy_cat,3,3,200,1,11.532899141311646
fishy_cat,0,0,300,1,59.88713979721069
fishy_cat,0,1,300,1,55.40620732307434
fishy_cat,0,2,300,1,18.46845507621765
fishy_cat,0,3,300,1,15.712816715240479
fishy_cat,1,0,300,1,65.96408939361572
fishy_cat,1,1,300,1,57.40488266944885
fishy_cat,1,2,300,1,24.293960571289062
fishy_cat,1,3,300,1,15.805395364761353
fishy_cat,2,0,300,1,73.0821442604065
fishy_cat,2,1,300,1,117.32883334159851
fishy_cat,2,2,300,1,64.95027017593384
fishy_cat,2,3,300,1,15.570728540420532
fishy_cat,3,0,300,1,67.57515621185303
fishy_cat,3,1,300,1,46.414263010025024
fishy_cat,3,2,300,1,23.856463193893433
fishy_cat,3,3,300,1,15.328519582748413
fishy_cat,0,0,400,1,79.0570456981659
fishy_cat,0,1,400,1,72.08527708053589
fishy_cat,0,2,400,1,22.678820371627808
fishy_cat,0,3,400,1,19.595470666885376
fishy_cat,1,0,400,1,87.09596180915833
fishy_cat,1,1,400,1,75.22733664512634
fishy_cat,1,2,400,1,31.299776077270508
fishy_cat,1,3,400,1,19.68126344680786
fishy_cat,2,0,400,1,95.57082629203796
fishy_cat,2,1,400,1,155.29031038284302
fishy_cat,2,2,400,1,84.91230010986328
fishy_cat,2,3,400,1,19.68701672554016
fishy_cat,3,0,400,1,88.62005734443665
fishy_cat,3,1,400,1,60.20496916770935
fishy_cat,3,2,400,1,30.662617683410645
fishy_cat,3,3,400,1,19.204628467559814
fishy_cat,0,0,500,1,98.13923406600952
fishy_cat,0,1,500,1,89.23962712287903
fishy_cat,0,2,500,1,27.750948429107666
fishy_cat,0,3,500,1,24.053168058395386
fishy_cat,1,0,500,1,107.89154267311096
fishy_cat,1,1,500,1,93.66234302520752
fishy_cat,1,2,500,1,37.72212290763855
fishy_cat,1,3,500,1,24.054595708847046
fishy_cat,2,0,500,1,119.29756331443787
fishy_cat,2,1,500,1,192.77540707588196
fishy_cat,2,2,500,1,104.80102372169495
fishy_cat,2,3,500,1,23.34126877784729
fishy_cat,3,0,500,1,110.28225302696228
fishy_cat,3,1,500,1,74.94810152053833
fishy_cat,3,2,500,1,37.30056381225586
fishy_cat,3,3,500,1,23.501067638397217
fishy_cat,0,0,1000,1,192.11257076263428
fishy_cat,0,1,1000,1,174.4553143978119
fishy_cat,0,2,1000,1,51.7086546421051
fishy_cat,0,3,1000,1,43.94939732551575
fishy_cat,1,0,1000,1,212.0151605606079
fishy_cat,1,1,1000,1,182.15303230285645
fishy_cat,1,2,1000,1,71.5981969833374
fishy_cat,1,3,1000,1,43.8376362323761
fishy_cat,2,0,1000,1,233.24678587913513
fishy_cat,2,1,1000,1,382.4546241760254
fishy_cat,2,2,1000,1,206.60461473464966
fishy_cat,2,3,1000,1,43.30393600463867
fishy_cat,3,0,1000,1,216.3153955936432
fishy_cat,3,1,1000,1,144.74478459358215
fishy_cat,3,2,1000,1,70.02750253677368
fishy_cat,3,3,1000,1,42.991262674331665
fishy_cat,0,0,2000,1,380.5949168205261
fishy_cat,0,1,2000,1,347.1697368621826
fishy_cat,0,2,2000,1,100.89883089065552
fishy_cat,0,3,2000,1,83.76473236083984
fishy_cat,1,0,2000,1,420.3879089355469
fishy_cat,1,1,2000,1,367.82975935935974
fishy_cat,1,2,2000,1,139.72840356826782
fishy_cat,1,3,2000,1,83.81080293655396
fishy_cat,2,0,2000,1,465.1884551048279
fishy_cat,2,1,2000,1,762.5358946323395
fishy_cat,2,2,2000,1,410.8277943134308
fishy_cat,2,3,2000,1,82.91827988624573
fishy_cat,3,0,2000,1,432.2409510612488
fishy_cat,3,1,2000,1,287.2252595424652
fishy_cat,3,2,2000,1,136.86228394508362
fishy_cat,3,3,2000,1,82.44647145271301
